phenotype,property,value
http://purl.obolibrary.org/obo/HP_0030458,http://www.w3.org/2000/01/rdf-schema#label,Abnormal timing of pattern onset/offset visual evoked potentials
http://purl.obolibrary.org/obo/HP_0007965,http://www.w3.org/2000/01/rdf-schema#label,Undetectable visual evoked potentials
http://purl.obolibrary.org/obo/HP_0030454,http://www.w3.org/2000/01/rdf-schema#label,Abnormal electrooculogram
http://purl.obolibrary.org/obo/HP_0031155,http://www.w3.org/2000/01/rdf-schema#label,Increased Arden ratio of electrooculogram
http://purl.obolibrary.org/obo/HP_0008179,http://www.w3.org/2000/01/rdf-schema#label,Decreased Arden ratio of electrooculogram
http://purl.obolibrary.org/obo/HP_0000512,http://www.w3.org/2000/01/rdf-schema#label,Abnormal electroretinogram
http://purl.obolibrary.org/obo/HP_0030467,http://www.w3.org/2000/01/rdf-schema#label,Abnormal pattern electroretinogram
http://purl.obolibrary.org/obo/HP_0030844,http://www.w3.org/2000/01/rdf-schema#label,Undetectable pattern electroretinogram
http://purl.obolibrary.org/obo/HP_0030485,http://www.w3.org/2000/01/rdf-schema#label,Abnormal amplitude of pattern electroretinogram
http://purl.obolibrary.org/obo/HP_0030486,http://www.w3.org/2000/01/rdf-schema#label,Abnormal timing of pattern electroretinogram
http://purl.obolibrary.org/obo/HP_0030487,http://www.w3.org/2000/01/rdf-schema#label,Abnormal P50/N95 ratio of pattern electroretinogram
http://purl.obolibrary.org/obo/HP_0000550,http://www.w3.org/2000/01/rdf-schema#label,Undetectable electroretinogram
http://purl.obolibrary.org/obo/HP_0030466,http://www.w3.org/2000/01/rdf-schema#label,Abnormal full-field electroretinogram
http://purl.obolibrary.org/obo/HP_0008323,http://www.w3.org/2000/01/rdf-schema#label,Abnormal light- and dark-adapted electroretinogram
http://purl.obolibrary.org/obo/HP_0007688,http://www.w3.org/2000/01/rdf-schema#label,Undetectable light- and dark-adapted electroretinogram
http://purl.obolibrary.org/obo/HP_0000654,http://www.w3.org/2000/01/rdf-schema#label,Decreased light- and dark-adapted electroretinogram amplitude
http://purl.obolibrary.org/obo/HP_0008275,http://www.w3.org/2000/01/rdf-schema#label,Abnormal light-adapted electroretinogram
http://purl.obolibrary.org/obo/HP_0030473,http://www.w3.org/2000/01/rdf-schema#label,Abnormal light-adapted flicker electroretinogram
http://purl.obolibrary.org/obo/HP_0030479,http://www.w3.org/2000/01/rdf-schema#label,Abnormal amplitude of light-adapted flicker electroretinogram
http://purl.obolibrary.org/obo/HP_0030480,http://www.w3.org/2000/01/rdf-schema#label,Abnormal timing of light-adapted flicker electroretinogram
http://purl.obolibrary.org/obo/HP_0030465,http://www.w3.org/2000/01/rdf-schema#label,Undetectable light-adapted electroretinogram
http://purl.obolibrary.org/obo/HP_0030472,http://www.w3.org/2000/01/rdf-schema#label,Abnormal light-adapted single flash electroretinogram
http://purl.obolibrary.org/obo/HP_0030481,http://www.w3.org/2000/01/rdf-schema#label,Abnormal amplitude of light-adapted single flash electroretinogram
http://purl.obolibrary.org/obo/HP_0030482,http://www.w3.org/2000/01/rdf-schema#label,Abnormal timing of light-adapted single flash electroretinogram
http://purl.obolibrary.org/obo/HP_0030469,http://www.w3.org/2000/01/rdf-schema#label,Abnormal dark-adapted electroretinogram
http://purl.obolibrary.org/obo/HP_0030470,http://www.w3.org/2000/01/rdf-schema#label,Abnormal dark-adapted bright flash electroretinogram
http://purl.obolibrary.org/obo/HP_0030478,http://www.w3.org/2000/01/rdf-schema#label,Abnormal amplitude of dark-adapted bright flash electroretinogram
http://purl.obolibrary.org/obo/HP_0007984,http://www.w3.org/2000/01/rdf-schema#label,Electronegative electroretinogram
http://purl.obolibrary.org/obo/HP_0030483,http://www.w3.org/2000/01/rdf-schema#label,Reduced amplitude of dark-adapted bright flash electroretinogram a-wave
http://purl.obolibrary.org/obo/HP_0030484,http://www.w3.org/2000/01/rdf-schema#label,Supernormal dark-adapted bright flash electroretinogram b-wave
http://purl.obolibrary.org/obo/HP_0030477,http://www.w3.org/2000/01/rdf-schema#label,Abnormal timing of dark-adapted bright flash electroretinogram
http://purl.obolibrary.org/obo/HP_0030471,http://www.w3.org/2000/01/rdf-schema#label,Abnormal dark-adapted dim flash electroretinogram
http://purl.obolibrary.org/obo/HP_0030475,http://www.w3.org/2000/01/rdf-schema#label,Abnormal timing of dark-adapted dim flash electroretinogram
http://purl.obolibrary.org/obo/HP_0030476,http://www.w3.org/2000/01/rdf-schema#label,Abnormal amplitude of dark-adapted dim flash electroretinogram
http://purl.obolibrary.org/obo/HP_0030474,http://www.w3.org/2000/01/rdf-schema#label,Undetectable dark-adapted electroretinogram
http://purl.obolibrary.org/obo/HP_0030468,http://www.w3.org/2000/01/rdf-schema#label,Abnormal multifocal electroretinogram
http://purl.obolibrary.org/obo/HP_0030488,http://www.w3.org/2000/01/rdf-schema#label,Abnormal central response of multifocal electroretinogram
http://purl.obolibrary.org/obo/HP_0030489,http://www.w3.org/2000/01/rdf-schema#label,Abnormal paracentral response of multifocal electroretinogram
http://purl.obolibrary.org/obo/HP_0000632,http://www.w3.org/2000/01/rdf-schema#label,Lacrimation abnormality
http://purl.obolibrary.org/obo/HP_0009926,http://www.w3.org/2000/01/rdf-schema#label,Epiphora
http://purl.obolibrary.org/obo/HP_0031731,http://www.w3.org/2000/01/rdf-schema#label,Increased tear production
http://purl.obolibrary.org/obo/HP_0031732,http://www.w3.org/2000/01/rdf-schema#label,Increased basal tear production
http://purl.obolibrary.org/obo/HP_0031733,http://www.w3.org/2000/01/rdf-schema#label,Reflex tearing
http://purl.obolibrary.org/obo/HP_0031881,http://www.w3.org/2000/01/rdf-schema#label,Decreased tear drainage
http://purl.obolibrary.org/obo/HP_0031734,http://www.w3.org/2000/01/rdf-schema#label,Lacrimal pump failure
http://purl.obolibrary.org/obo/HP_0000633,http://www.w3.org/2000/01/rdf-schema#label,Decreased lacrimation
http://purl.obolibrary.org/obo/HP_0000522,http://www.w3.org/2000/01/rdf-schema#label,Alacrima
http://purl.obolibrary.org/obo/HP_0007686,http://www.w3.org/2000/01/rdf-schema#label,Abnormal pupillary function
http://purl.obolibrary.org/obo/HP_0000616,http://www.w3.org/2000/01/rdf-schema#label,Miosis
http://purl.obolibrary.org/obo/HP_0007728,http://www.w3.org/2000/01/rdf-schema#label,Congenital miosis
http://purl.obolibrary.org/obo/HP_0011499,http://www.w3.org/2000/01/rdf-schema#label,Mydriasis
http://purl.obolibrary.org/obo/HP_0007932,http://www.w3.org/2000/01/rdf-schema#label,Bilateral congenital mydriasis
http://purl.obolibrary.org/obo/HP_0012074,http://www.w3.org/2000/01/rdf-schema#label,Tonic pupil
http://purl.obolibrary.org/obo/HP_0007695,http://www.w3.org/2000/01/rdf-schema#label,Abnormal pupillary light reflex
http://purl.obolibrary.org/obo/HP_0030211,http://www.w3.org/2000/01/rdf-schema#label,Slow pupillary light response
http://purl.obolibrary.org/obo/HP_0025590,http://www.w3.org/2000/01/rdf-schema#label,Abnormal extraocular muscle physiology
http://purl.obolibrary.org/obo/HP_0031755,http://www.w3.org/2000/01/rdf-schema#label,Abnormal rectus muscle physiology
http://purl.obolibrary.org/obo/HP_0031748,http://www.w3.org/2000/01/rdf-schema#label,Abnormal vertical rectus muscle physiology
http://purl.obolibrary.org/obo/HP_0025600,http://www.w3.org/2000/01/rdf-schema#label,Abnormal inferior rectus muscle physiology
http://purl.obolibrary.org/obo/HP_0025601,http://www.w3.org/2000/01/rdf-schema#label,Inferior rectus muscle weakness
http://purl.obolibrary.org/obo/HP_0031742,http://www.w3.org/2000/01/rdf-schema#label,Inferior rectus muscle underaction
http://purl.obolibrary.org/obo/HP_0025602,http://www.w3.org/2000/01/rdf-schema#label,Inferior rectus muscle restriction
http://purl.obolibrary.org/obo/HP_0031743,http://www.w3.org/2000/01/rdf-schema#label,Inferior rectus muscle overaction
http://purl.obolibrary.org/obo/HP_0025603,http://www.w3.org/2000/01/rdf-schema#label,Abnormal superior rectus muscle physiology
http://purl.obolibrary.org/obo/HP_0031745,http://www.w3.org/2000/01/rdf-schema#label,Superior rectus muscle overaction
http://purl.obolibrary.org/obo/HP_0031744,http://www.w3.org/2000/01/rdf-schema#label,Superior rectus muscle weakness
http://purl.obolibrary.org/obo/HP_0031747,http://www.w3.org/2000/01/rdf-schema#label,Superior rectus muscle underaction
http://purl.obolibrary.org/obo/HP_0031746,http://www.w3.org/2000/01/rdf-schema#label,Superior rectus muscle restriction
http://purl.obolibrary.org/obo/HP_0031740,http://www.w3.org/2000/01/rdf-schema#label,Abnormal horizontal rectus muscle physiology
http://purl.obolibrary.org/obo/HP_0031749,http://www.w3.org/2000/01/rdf-schema#label,Abnormal lateral rectus muscle physiology
http://purl.obolibrary.org/obo/HP_0031750,http://www.w3.org/2000/01/rdf-schema#label,Lateral rectus muscle weakness
http://purl.obolibrary.org/obo/HP_0031751,http://www.w3.org/2000/01/rdf-schema#label,Lateral rectus muscle underaction
http://purl.obolibrary.org/obo/HP_0031758,http://www.w3.org/2000/01/rdf-schema#label,Lateral rectus muscle restriction
http://purl.obolibrary.org/obo/HP_0031752,http://www.w3.org/2000/01/rdf-schema#label,Lateral rectus muscle overaction
http://purl.obolibrary.org/obo/HP_0025606,http://www.w3.org/2000/01/rdf-schema#label,Abnormal medial rectus muscle physiology
http://purl.obolibrary.org/obo/HP_0031753,http://www.w3.org/2000/01/rdf-schema#label,Medial rectus muscle weakness
http://purl.obolibrary.org/obo/HP_0031756,http://www.w3.org/2000/01/rdf-schema#label,Medial rectus muscle underaction
http://purl.obolibrary.org/obo/HP_0031757,http://www.w3.org/2000/01/rdf-schema#label,Medial rectus muscle restriction
http://purl.obolibrary.org/obo/HP_0031754,http://www.w3.org/2000/01/rdf-schema#label,Medial rectus muscle overaction
http://purl.obolibrary.org/obo/HP_0031739,http://www.w3.org/2000/01/rdf-schema#label,Abnormal oblique muscle physiology
http://purl.obolibrary.org/obo/HP_0025596,http://www.w3.org/2000/01/rdf-schema#label,Abnormal inferior oblique muscle physiology
http://purl.obolibrary.org/obo/HP_0025598,http://www.w3.org/2000/01/rdf-schema#label,Inferior oblique muscle weakness
http://purl.obolibrary.org/obo/HP_0031741,http://www.w3.org/2000/01/rdf-schema#label,Inferior oblique muscle underaction
http://purl.obolibrary.org/obo/HP_0025597,http://www.w3.org/2000/01/rdf-schema#label,Inferior oblique muscle restriction
http://purl.obolibrary.org/obo/HP_0025599,http://www.w3.org/2000/01/rdf-schema#label,Inferior oblique muscle overaction
http://purl.obolibrary.org/obo/HP_0025591,http://www.w3.org/2000/01/rdf-schema#label,Abnormal superior oblique muscle physiology
http://purl.obolibrary.org/obo/HP_0025594,http://www.w3.org/2000/01/rdf-schema#label,Superior oblique muscle overaction
http://purl.obolibrary.org/obo/HP_0025592,http://www.w3.org/2000/01/rdf-schema#label,Superior oblique muscle weakness
http://purl.obolibrary.org/obo/HP_0025595,http://www.w3.org/2000/01/rdf-schema#label,Superior oblique muscle underaction
http://purl.obolibrary.org/obo/HP_0025593,http://www.w3.org/2000/01/rdf-schema#label,Superior oblique muscle restriction
http://purl.obolibrary.org/obo/HP_0030800,http://www.w3.org/2000/01/rdf-schema#label,Abnormal visual accommodation
http://purl.obolibrary.org/obo/HP_0030801,http://www.w3.org/2000/01/rdf-schema#label,Reduced visual accommodation
http://purl.obolibrary.org/obo/HP_0031590,http://www.w3.org/2000/01/rdf-schema#label,Asthenopia
http://purl.obolibrary.org/obo/HP_0000501,http://www.w3.org/2000/01/rdf-schema#label,Glaucoma
http://purl.obolibrary.org/obo/HP_0001087,http://www.w3.org/2000/01/rdf-schema#label,Developmental glaucoma
http://purl.obolibrary.org/obo/HP_0000557,http://www.w3.org/2000/01/rdf-schema#label,Buphthalmos
http://purl.obolibrary.org/obo/HP_0008041,http://www.w3.org/2000/01/rdf-schema#label,Late onset congenital glaucoma
http://purl.obolibrary.org/obo/HP_0008007,http://www.w3.org/2000/01/rdf-schema#label,Primary congenital glaucoma
http://purl.obolibrary.org/obo/HP_0032119,http://www.w3.org/2000/01/rdf-schema#label,Narrow angle glaucoma
http://purl.obolibrary.org/obo/HP_0012109,http://www.w3.org/2000/01/rdf-schema#label,Angle closure glaucoma
http://purl.obolibrary.org/obo/HP_0012108,http://www.w3.org/2000/01/rdf-schema#label,Open angle glaucoma
http://purl.obolibrary.org/obo/HP_0000504,http://www.w3.org/2000/01/rdf-schema#label,Abnormality of vision
http://purl.obolibrary.org/obo/HP_0000551,http://www.w3.org/2000/01/rdf-schema#label,Color vision defect
http://purl.obolibrary.org/obo/HP_0007641,http://www.w3.org/2000/01/rdf-schema#label,Dyschromatopsia
http://purl.obolibrary.org/obo/HP_0000642,http://www.w3.org/2000/01/rdf-schema#label,Red-green dyschromatopsia
http://purl.obolibrary.org/obo/HP_0011520,http://www.w3.org/2000/01/rdf-schema#label,Deuteranomaly
http://purl.obolibrary.org/obo/HP_0011521,http://www.w3.org/2000/01/rdf-schema#label,Deuteranopia
http://purl.obolibrary.org/obo/HP_0011522,http://www.w3.org/2000/01/rdf-schema#label,Protanopia
http://purl.obolibrary.org/obo/HP_0200018,http://www.w3.org/2000/01/rdf-schema#label,Protanomaly
http://purl.obolibrary.org/obo/HP_0011519,http://www.w3.org/2000/01/rdf-schema#label,Anomalous trichromacy
http://purl.obolibrary.org/obo/HP_0000552,http://www.w3.org/2000/01/rdf-schema#label,Tritanomaly
http://purl.obolibrary.org/obo/HP_0011518,http://www.w3.org/2000/01/rdf-schema#label,Dichromacy
http://purl.obolibrary.org/obo/HP_0030584,http://www.w3.org/2000/01/rdf-schema#label,Color vision test abnormality
http://purl.obolibrary.org/obo/HP_0030585,http://www.w3.org/2000/01/rdf-schema#label,Red desaturation
http://purl.obolibrary.org/obo/HP_0030586,http://www.w3.org/2000/01/rdf-schema#label,Abnormal Ishihara plate test
http://purl.obolibrary.org/obo/HP_0030587,http://www.w3.org/2000/01/rdf-schema#label,Abnormal Hardy-Rand-Rittler plate test
http://purl.obolibrary.org/obo/HP_0007803,http://www.w3.org/2000/01/rdf-schema#label,Monochromacy
http://purl.obolibrary.org/obo/HP_0011516,http://www.w3.org/2000/01/rdf-schema#label,Achromatopsia
http://purl.obolibrary.org/obo/HP_0011517,http://www.w3.org/2000/01/rdf-schema#label,Cone monochromacy
http://purl.obolibrary.org/obo/HP_0007939,http://www.w3.org/2000/01/rdf-schema#label,Blue cone monochromacy
http://purl.obolibrary.org/obo/HP_0012047,http://www.w3.org/2000/01/rdf-schema#label,Hemeralopia
http://purl.obolibrary.org/obo/HP_0032036,http://www.w3.org/2000/01/rdf-schema#label,Abnormal contrast sensitivity
http://purl.obolibrary.org/obo/HP_0032108,http://www.w3.org/2000/01/rdf-schema#label,Mildly reduced contrast sensitivity
http://purl.obolibrary.org/obo/HP_0032109,http://www.w3.org/2000/01/rdf-schema#label,Moderately reduced contrast sensitivity
http://purl.obolibrary.org/obo/HP_0032110,http://www.w3.org/2000/01/rdf-schema#label,Severely reduced contrast sensitivity
http://purl.obolibrary.org/obo/HP_0032111,http://www.w3.org/2000/01/rdf-schema#label,Abnormal Vistech contrast sensitivity test
http://purl.obolibrary.org/obo/HP_0032112,http://www.w3.org/2000/01/rdf-schema#label,Abnormal Pelli Robson contrast sensitivity chart test
http://purl.obolibrary.org/obo/HP_0000662,http://www.w3.org/2000/01/rdf-schema#label,Nyctalopia
http://purl.obolibrary.org/obo/HP_0007675,http://www.w3.org/2000/01/rdf-schema#label,Progressive night blindness
http://purl.obolibrary.org/obo/HP_0007642,http://www.w3.org/2000/01/rdf-schema#label,Congenital stationary night blindness
http://purl.obolibrary.org/obo/HP_0030638,http://www.w3.org/2000/01/rdf-schema#label,Congenital stationary night blindness with normal fundus
http://purl.obolibrary.org/obo/HP_0030640,http://www.w3.org/2000/01/rdf-schema#label,Complete congenital stationary night blindness
http://purl.obolibrary.org/obo/HP_0030641,http://www.w3.org/2000/01/rdf-schema#label,Incomplete congenital stationary night blindness
http://purl.obolibrary.org/obo/HP_0030639,http://www.w3.org/2000/01/rdf-schema#label,Congenital stationary night blindness with abnormal fundus
http://purl.obolibrary.org/obo/HP_0030642,http://www.w3.org/2000/01/rdf-schema#label,Fundus albipunctatus
http://purl.obolibrary.org/obo/HP_0007830,http://www.w3.org/2000/01/rdf-schema#label,Adult-onset night blindness
http://purl.obolibrary.org/obo/HP_0011514,http://www.w3.org/2000/01/rdf-schema#label,Abnormality of binocular vision
http://purl.obolibrary.org/obo/HP_0011515,http://www.w3.org/2000/01/rdf-schema#label,Abnormal stereopsis
http://purl.obolibrary.org/obo/HP_0000651,http://www.w3.org/2000/01/rdf-schema#label,Diplopia
http://purl.obolibrary.org/obo/HP_0100832,http://www.w3.org/2000/01/rdf-schema#label,Vitreous floaters
http://purl.obolibrary.org/obo/HP_0030832,http://www.w3.org/2000/01/rdf-schema#label,Vitreous strands
http://purl.obolibrary.org/obo/HP_0012508,http://www.w3.org/2000/01/rdf-schema#label,Metamorphopsia
http://purl.obolibrary.org/obo/HP_0000505,http://www.w3.org/2000/01/rdf-schema#label,Visual impairment
http://purl.obolibrary.org/obo/HP_0000572,http://www.w3.org/2000/01/rdf-schema#label,Visual loss
http://purl.obolibrary.org/obo/HP_0000529,http://www.w3.org/2000/01/rdf-schema#label,Progressive visual loss
http://purl.obolibrary.org/obo/HP_0007924,http://www.w3.org/2000/01/rdf-schema#label,Slow decrease in visual acuity
http://purl.obolibrary.org/obo/HP_0200068,http://www.w3.org/2000/01/rdf-schema#label,Nonprogressive visual loss
http://purl.obolibrary.org/obo/HP_0001123,http://www.w3.org/2000/01/rdf-schema#label,Visual field defect
http://purl.obolibrary.org/obo/HP_0001133,http://www.w3.org/2000/01/rdf-schema#label,Constriction of peripheral visual field
http://purl.obolibrary.org/obo/HP_0007994,http://www.w3.org/2000/01/rdf-schema#label,Peripheral visual field loss
http://purl.obolibrary.org/obo/HP_0030522,http://www.w3.org/2000/01/rdf-schema#label,Mild constriction of peripheral visual field
http://purl.obolibrary.org/obo/HP_0030525,http://www.w3.org/2000/01/rdf-schema#label,Moderate constriction of peripheral visual field
http://purl.obolibrary.org/obo/HP_0030526,http://www.w3.org/2000/01/rdf-schema#label,Severe constriction of peripheral visual field
http://purl.obolibrary.org/obo/HP_0030527,http://www.w3.org/2000/01/rdf-schema#label,Very severe constriction of peripheral visual field
